cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean,topic,sent_label,sent_score
Ugz4stUaB1Qg96i3-PZ4AaABAg,❤❤❤❤❤😂,vor 1 Jahr,@lenorjohnson319,UCuI5k2fnfNT-Sw-WuCzJYiQ,0,,https://yt3.ggpht.com/ytc/AIdro_lH1zJmlsA1WqGJZyMpgTbIfXRnmiC714MlofQqnMaTuRgkpG4o42a60HhOGPyJpAPAuA=s88-c-k-c0x00ffffff-no-rj,False,False,1731323938.738874,❤❤❤❤❤😂,8,love,0.9864435195922852
UgzOBTKjmgoRQuy-SAp4AaABAg,Hopefully someday they can put electrodes on youre head and read youre memories thoughts living experices and download it to AI it would be much easier,vor 2 Jahren,@shawnaburns5158,UCHjgKVdFgXMTVswL-c4KpCg,0,,https://yt3.ggpht.com/ytc/AIdro_lwUaECbMNq2INYDIKLXITNKAzI8scQGr23bjARR-I=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.740006,hopefully someday they can put electrodes on youre head and read youre memories thoughts living experices and download it to ai it would be much easier,0,anticipation,0.9153364300727844
UgzozGdXrd2xrnrFRTF4AaABAg,Human delusion will destroy humanity,vor 2 Jahren,@anonyvision3000,UCaVleUTgA9TDJxqWnN2fHfQ,1,,https://yt3.ggpht.com/ytc/AIdro_lMLkEqtxw-BTO_1FRySirqVZZSo7X0XdtdL6jZ-8E=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.741004,human delusion will destroy humanity,-1,disgust,0.9194902777671814
UgwvOms4pr1ppKVJr8Z4AaABAg,If we create Ai and it becomes self aware does that make us there God??,vor 2 Jahren,@astrocylo7259,UC5xb6AOn9psgLQe_4Yd7v_w,0,,https://yt3.ggpht.com/ytc/AIdro_mWJYv-4FoCYBmE32hS7ksjOpNE4IYlITpprVg0eQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.741923,if we create ai and it becomes self aware does that make us there god,0,anticipation,0.8585602045059204
UgyAN5sxGLNsXBOcUwh4AaABAg,"Everything is the memory.,….",vor 2 Jahren,@lemarart692,UCZKeKaA1ZYImVF608tVi8wg,0,,https://yt3.ggpht.com/ytc/AIdro_lDxJM6E-idm3SnDrGSZhhFBZ86cYvNwm709qLUMNfuJ88H4QqPg4TZLcXzk54QlooBwg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.742817,everything is the memory…,0,sadness,0.610118567943573
UgwpFKmKi316OTY7YsZ4AaABAg,"Hebrews 9:27
New International Reader's Version

27 People have to die once. After that, God will judge them.



Deuteronomy 32:39
New International Reader's Version

39 “Look! I am the One!
    There is no other God except me.
I put some people to death. I bring others to life.
    I have wounded, and I will heal.

    No one can save you from my power.",vor 2 Jahren,@trizanzor,UCJ1sHtukZn3I6NjOHUuX-WQ,1,,https://yt3.ggpht.com/ytc/AIdro_l9ExNY2mk46n23P3V3m6Xxf4w8ZQVaE44lSbBIQ5I=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.743729,hebrews 927 new international readers version 27 people have to die once after that god will judge them deuteronomy 3239 new international readers version 39 “look i am the one there is no other god except me i put some people to death i bring others to life i have wounded and i will heal no one can save you from my power,7,anger,0.7259924411773682
UgyQOPQIw6fCLIiPp8d4AaABAg,Who wants to live forever in this messed up world😅😅😅😅😅😅😅😢😢😢😢😢!,vor 1 Jahr,@UniversalBeats-ny7iq,UCdIyEedrz6EDNem_gLi9yRQ,0,,https://yt3.ggpht.com/ytc/AIdro_m4XQh37scz-jWCJJ91gqcuAm2LmL6azzBN9L6aE2fAx7SdTY9xj1PyaY3354h9OubQow=s88-c-k-c0x00ffffff-no-rj,False,False,1731323938.744586,who wants to live forever in this messed up world😅😅😅😅😅😅😅😢😢😢😢😢,1,sadness,0.9885731935501099
UgxhyLIuPps1T8me8Bl4AaABAg,What If I told you it has already been achieved.,vor 2 Jahren,@drewbrown6967,UC4hWjGxfJr6VvUwVYoeT5yQ,0,,https://yt3.ggpht.com/ytc/AIdro_mrjO9OGCV3s4KL5FAO-JkZCuMMdHk-I8doHCLmp6C9osfz_JqGDDAT1lwVBwdRzZ35_w=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.745505,what if i told you it has already been achieved,-1,anticipation,0.8782365322113037
UgzpSo0wn90FIVWw7dh4AaABAg,Why are we so afraid of death? Ask yourselves that!!!   &  maybe living forever would also be punishment?,vor 2 Jahren,@randomsub1976,UC5kzCfHke-C5Q-elZH6tK3w,0,,https://yt3.ggpht.com/ytc/AIdro_l8vb9BbDw4pmWZb6PmiqU5tKbRQmOuSLc2raUhHCw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.746406,why are we so afraid of death ask yourselves that maybe living forever would also be punishment,-1,fear,0.9954877495765686
Ugy_IvMFj5-eNvxyVWx4AaABAg,I don't wanna live pass 70...,vor 2 Jahren,@fredcruz908,UCbuMkk6XPszEMOuLeds9EYg,0,,https://yt3.ggpht.com/ytc/AIdro_lRTWRoJ5Mm1J6dwSFwLZYO2tYqK3zKpN4VbdDGguTxhPP-sB_V7uVUqTAw-NzD5GCobQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.747472,i dont wanna live pass 70,1,fear,0.965140700340271
Ugx4oIB6d1FKLo0YMV94AaABAg,"In my perspective, the concept of a soul or spirit is absent. Instead, everything in the universe is comprised of countless atoms. When these atoms harmonize in intricate ways, they give rise to the living organisms, including humans. Our Earth, in itself, is a living entity capable of sensing its surroundings and constantly evolving. Therefore, what we often refer to as a ""soul"" is, in essence, a phenomenon resulting from the harmonious interaction of an astronomical number of atoms. Just like any machine that we make and it works.",vor 2 Jahren (bearbeitet),@Icygaminguy,UCe1ay6iJU2h6X_DzKAHE5RQ,0,,https://yt3.ggpht.com/tsxzqfzih-O8tZGo9_kdlTDbeGmmbaTsb0Kr9MYc95-tTxd224c4fAYG5hzfYmH1IXdut9rAxQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.748406,in my perspective the concept of a soul or spirit is absent instead everything in the universe is comprised of countless atoms when these atoms harmonize in intricate ways they give rise to the living organisms including humans our earth in itself is a living entity capable of sensing its surroundings and constantly evolving therefore what we often refer to as a soul is in essence a phenomenon resulting from the harmonious interaction of an astronomical number of atoms just like any machine that we make and it works,0,optimism,0.8334382176399231
Ugyb_uSv3jINpnVHhLx4AaABAg,"If you are saved, what’s after this life is way better. We have a spirit that will NEVER DIE. That means a trillion years will pass and our spirit will still be in existence. For those who are not saved will live eternity separated from God.",vor 2 Jahren,@andreamcgee-uv5cj,UC39tFdE5roQNAcMo2Y88ayA,1,,https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.749431,if you are saved what’s after this life is way better we have a spirit that will never die that means a trillion years will pass and our spirit will still be in existence for those who are not saved will live eternity separated from god,0,optimism,0.9926552772521973
UgxoC0hP4zYJwuei1L94AaABAg,"if its possible to coppy your exact  brains and digitalize them
it stil isnt you living for ever
its allot more like a really good picture off you that stil exists 
than that it is you living for ever",vor 2 Jahren,@Tyson31991,UCraS7W3gi3hs7UwieC3PGXg,0,,https://yt3.ggpht.com/KVV5CzUGjTkYikgc0O3STzTnj3NxY9lewJFr3OXFn_mutz2dBT0Iv9SQh7m9mtOO_VKYG60s8Q=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.305197,if its possible to coppy your exact brains and digitalize them it stil isnt you living for ever its allot more like a really good picture off you that stil exists than that it is you living for ever,0,anticipation,0.4680042862892151
UgxVbXLbV1OCo82J5ft4AaABAg,"We are all going to die. That is not going to change. There is no reason to hold on to the idea of a loved one. That is fooling the mind of how they would be if they were still here, when you can never predict the thoughts and actions of others. 

Not being able to let go will make you never go through the stages of grief and hence you will be stuck and stagnant emotionally due to a traumatic incident in your life.",vor 2 Jahren,@luk9254,UCaQonVYXxylsaCGWoNfFNsw,0,,https://yt3.ggpht.com/ytc/AIdro_m6yIjvd5eO_LAvnXMlTY0YoOHO9HOB7gj7pdpV3B8=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.308106,we are all going to die that is not going to change there is no reason to hold on to the idea of a loved one that is fooling the mind of how they would be if they were still here when you can never predict the thoughts and actions of others not being able to let go will make you never go through the stages of grief and hence you will be stuck and stagnant emotionally due to a traumatic incident in your life,14,sadness,0.8795111775398254
UgysMnmcpAWClrsCBCN4AaABAg,GIVE THEM POWER YOU CANT TAKE BACK AND LETS SEE WHAT HAPPENS,vor 1 Jahr,@MichaelSoma-rh3eu,UCmu9UeS3aPpwshxcnO1wqlQ,0,,https://yt3.ggpht.com/ytc/AIdro_m-wvAwKyNneCMdoErnw329VPrjfATdBmyawkiFTmB0Tmcb0mbPWFH98RzurWL1m0u29A=s88-c-k-c0x00ffffff-no-rj,False,False,1731323939.310198,give them power you cant take back and lets see what happens,-1,anticipation,0.7038628458976746
UgwSzlgCT-EmvjuyWu14AaABAg,I will show what has been done very soon......,vor 2 Jahren,@drewbrown6967,UC4hWjGxfJr6VvUwVYoeT5yQ,0,,https://yt3.ggpht.com/ytc/AIdro_mrjO9OGCV3s4KL5FAO-JkZCuMMdHk-I8doHCLmp6C9osfz_JqGDDAT1lwVBwdRzZ35_w=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.311929,i will show what has been done very soon,-1,optimism,0.9733118414878845
UgyomFLzsFGuyU9w8994AaABAg,Only the pure soul god created can return to be with him,vor 2 Jahren,@putster47,UCDFqxHgDTmuZMFc0Ry3Ufyg,0,,https://yt3.ggpht.com/ZlIDOkktHnyFcS2pfEiR7gbhn80PEazgHSPmUjbmVyhgzn54-gBp8gTL_G5xFX3EkLRibC7xzDc=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.313742,only the pure soul god created can return to be with him,0,optimism,0.9469015002250671
UgwMc665lD785KjfmEl4AaABAg,Aah the fourth industrial revolution is coming. Maybe eet ze bugs era will not be long.,vor 1 Jahr,@iammeheretobeme1391,UC7Yy0foPfwTjWooO0Ox2aLg,0,,https://yt3.ggpht.com/Ydgds1LyXZqi9l_4DnPmecsWTjxDt-85wZcnrZbRe7cPmztZKEBvTGHXFNO4vN_tGhhkYPOK=s88-c-k-c0x00ffffff-no-rj,False,False,1731323939.315284,aah the fourth industrial revolution is coming maybe eet ze bugs era will not be long,0,anticipation,0.8582013845443726
Ugx78-zLqMvF7EjqbqF4AaABAg,"regarding Artificial Intelligence ~ some good questions asked and of course the most obvious ""what happens when the electric supply fails?"" and we haven't learned to perpetuate electricity from the interactions kinetic between matter and anti-matter, but the flaw is to imagine that the experiment of biological life is self perpetuated...  we did not ask for any of this...
God, as you understand Him and the Hosts of Heaven that created us in their image don't rely on us for anything and we and they are spirit so the answer to ""where was i before i was born and where will i go when my body dies?"" is simply that i will rejoin the spirit from whence I came...",vor 2 Jahren,@williamghahnahz,UCcj1h8ZdpoLa-tMnhbsT_XA,0,,https://yt3.ggpht.com/a9RsbgyhEB-tVz_DSzmXtm8ushgvNewdHpWyjHT4ZHKYb9eK98erJh1syLB7V-k4N2KzZ143sw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.316429,regarding artificial intelligence some good questions asked and of course the most obvious what happens when the electric supply fails and we havent learned to perpetuate electricity from the interactions kinetic between matter and antimatter but the flaw is to imagine that the experiment of biological life is self perpetuated we did not ask for any of this god as you understand him and the hosts of heaven that created us in their image dont rely on us for anything and we and they are spirit so the answer to where was i before i was born and where will i go when my body dies is simply that i will rejoin the spirit from whence i came,0,anticipation,0.8400086164474487
UgwAlPciO8j7eEj3jEJ4AaABAg,We will live forever in heaven not here,vor 2 Jahren,@bobbiegordon4431,UC3daMfi7Cm3aSoWA5bbkBiA,1,,https://yt3.ggpht.com/ytc/AIdro_lqG9t61BLBgqMgsFUHq4VBeiMyUprFax3XE1kl10E=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.317352,we will live forever in heaven not here,15,sadness,0.8747733235359192
Ugw4otR7xd759j_5G0x4AaABAg,Ahem...DID SOMEBODY SAY CYBERPUNK 2077???,vor 2 Jahren,@TrenchfootSalvador,UCHgMj9enIG0mpE5YCEtKe2w,0,,https://yt3.ggpht.com/aVNUbqT5v9qs_IpRVL60w6dcEpRumXq4Uc78zVstotSldvvo4rSktg3wosCuR-MXUAKh2BP-XYk=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.318263,ahemdid somebody say cyberpunk 2077,3,anticipation,0.7553237080574036
UgxZXLmnMeoGMV0z21F4AaABAg,"💪😽🤳✨✨🌍✨✨ 
Des génies ou l'incompréhension des sciences n'ai pas encore résolution Au delà de notre monde ce façonne a leurs réponses a la nuit des temps l'ignorance fait trépas",vor 2 Jahren,@GismisTim,UCWUgE7EsVt8lOAd9RbfO1jQ,0,,https://yt3.ggpht.com/92EhpavHv3bXTeK9h8guFZ2i5htaFaBylrgAZiaO2Mg4xqp-s8FJqe_Vebih4SE8W1_v9HiK=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.32017,💪😽🤳✨✨🌍✨✨ des génies ou lincompréhension des sciences nai pas encore résolution au delà de notre monde ce façonne a leurs réponses a la nuit des temps lignorance fait trépas,10,anticipation,0.4375222623348236
UgywZ6seL2OwAEHs0YR4AaABAg,"Who wants to live forever 
Who wants to live foravaaaaa
Forever",vor 2 Jahren,@Birukbe,UCdpWiEcuyD8NjJxLmUktQ-A,0,,https://yt3.ggpht.com/nf6zJE1vFSDboXXA0_TU92g_vRF0NP9n8bdhzYL-klxKhwc_QXLpA9x8ztuJcuaxwOy3_0AC=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.32142,who wants to live forever who wants to live foravaaaaa forever,1,anticipation,0.7497566342353821
UgyB5tJzBzvXLKy_OLx4AaABAg,"Technically you don't live forever bcuz it doesn't feel or have a soul. Just a lookalike recorder with all of your memory information. It may look like me but if my soul doesn't enter that machine, then it's not really me.",vor 1 Jahr,@EricMartinez-w4j,UCAAvlqK8p0qrv35C9zQ2oiQ,0,,https://yt3.ggpht.com/ytc/AIdro_kFKyUfpTt-g7ZZ-6LZ1sANP6791YgWTIsbAPxggknb2p4vMYee8SivclGdDEQnvFVPyg=s88-c-k-c0x00ffffff-no-rj,False,False,1731323939.322366,technically you dont live forever bcuz it doesnt feel or have a soul just a lookalike recorder with all of your memory information it may look like me but if my soul doesnt enter that machine then its not really me,0,sadness,0.4900902509689331
UgyOjTfU-Ki6KevnG-R4AaABAg,I do,vor 2 Jahren,@tinadavis2370,UC-F_4xbWjHtCZl2pVQ2hPTA,0,,https://yt3.ggpht.com/ytc/AIdro_miydaHISuk1jJOzML87omnp-XTGhJj3BEL7To8BGI=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.323272,i do,11,optimism,0.39353522658348083
UgyIAoCjDYAR2WABEKx4AaABAg,fool's dream,vor 2 Jahren,@fmx1304,UCY4j4B-Zhj2_kk3ROt7x-nA,1,,https://yt3.ggpht.com/ytc/AIdro_mzc0RozwmrEL3Cz-zpN1-gStZ4ytBOmdB4g31uPuY=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.324218,fools dream,13,optimism,0.7003180384635925
UgwsmWbpo0Ko7QIhMpd4AaABAg,"C'est facile quand on a aucuns problème  financier, de santé etc..... en ce qui me concerne Non je n'ai pas envie de vivre longtemps ! Surtout quand on voit l'évolution de la vie sur terre .",vor 2 Jahren,@sophie.b7281,UCxQgQ5rktPMVLAVgZFGMSjA,0,,https://yt3.ggpht.com/ytc/AIdro_mFNWriH6t_8oKEeeJaDVzUmyTELhFIU240W3r9jfDeGkU=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.325177,cest facile quand on a aucuns problème financier de santé etc en ce qui me concerne non je nai pas envie de vivre longtemps surtout quand on voit lévolution de la vie sur terre,10,anticipation,0.300971120595932
UgykOXMU9RRqMSFakSR4AaABAg,Why would someone want to live forever?,vor 2 Jahren,@lllflownufflll4515,UCFWn5JK90Bh-VbLDJ8NEZSg,0,,https://yt3.ggpht.com/ytc/AIdro_lnnc1IwN78x8lk7UdoscCl7dWs2UwZLYc--ixphIOb9UE=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.326135,why would someone want to live forever,1,anticipation,0.4895247519016266
Ugxoe8IbBKCtEl9Y22x4AaABAg,"As long as you’re not part of the world, you’re fine, walk in Faith and in Holy Spirit, my friends, one day in a blink of an eye we are all gonna be here together and the plans of the enemy, no matter how “great” they seem on Earth will NOT work. GOD IS GREATER!",vor 1 Jahr,@Nohandleyall,UCvdR-3MePq38KSR49xM5NFA,0,,https://yt3.ggpht.com/n_Q0VVKoFvuDYidOXJw8lmcprL-g9g07MF0vUw0fkekIL2zN9DU6prcGm10tS03oq_5lgtpM=s88-c-k-c0x00ffffff-no-rj,False,False,1731323939.327011,as long as you’re not part of the world you’re fine walk in faith and in holy spirit my friends one day in a blink of an eye we are all gonna be here together and the plans of the enemy no matter how “great” they seem on earth will not work god is greater,6,optimism,0.994130551815033
UgxdU2Gkpv6ekB1WO114AaABAg,"Rev 9:6: ""In those days men will try to kill themselves but won't be able to--death will not come. They will long to die--but death will flee away!""",vor 2 Jahren,@esterking,UCSpYQxg7bx8nKEExAJk4p5w,1,,https://yt3.ggpht.com/beNYDlTpk-vhTj5zecl0C8qW-iichGj9esZtZMBbFnOONasc4oflWvIjT8VoNREAtbkYd4Cw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.327866,rev 96 in those days men will try to kill themselves but wont be able todeath will not come they will long to diebut death will flee away,7,sadness,0.852085530757904
UgzsaA697F436V1qqRZ4AaABAg,I’m gone … need to be in heavens,vor 2 Jahren,@nas3091,UCI61oltzCUhFOXuVU4pKlBg,0,,https://yt3.ggpht.com/4SsTG28fQlOYZqcgxz_SHqdYHNy0iu_hRvPYy7jBe9-n8kzoq-gGIfkn0kwIrlD1KgYR5pS4kQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.328712,i’m gone … need to be in heavens,-1,sadness,0.9869939684867859
UgwgIQNo76gfVd3Ah1J4AaABAg,No thank you.,vor 1 Jahr,@SherryYork-n2w,UCueURY4UxZVm_2sSRMbGnnQ,2,,https://yt3.ggpht.com/2dAqpvCmGLFqi72FP0lWNfOgCCuDjrnFm6ggHnJIA05C85Uf0XXvv28BmmneS2g6V5368GBXfL4=s88-c-k-c0x00ffffff-no-rj,False,False,1731323939.329613,no thank you,-1,disgust,0.4106232821941376
UgwtcC3Svxna84Edln94AaABAg,"I would be up for this, but I would be worried what kind of rights you would and wouldn't have, what kind of freedoms you would be limited to. Cause I feel like you would become the property of some company.

Though I would want to see the future of humanity and how we would survive when the time comes we have to leave Earth behind.
Though this kind of technology I'm sure would only be available for the super wealthy, or maybe reserved for very valuable individuals, what ever kind of criteria that may be. As long as it's not corrupt, contraversal and/or dangerous individuals.

I feel too that a digital copy is more that just data, if somehow every instance of a memory and emotions in your entire life could be captured, even suppressed or forgotten ones. It's a physical chemical make up that your body provides as well and has positive, or negative effects on the brain. The brain of everyone has a unique structure and network that truly thinks and behaves on it's own and has unique impulses know by yourself.
The 5 senses is a great point, the brain and physical body is the most complex systems in existence and you would have to pretty have to replace it with another living organism.",vor 2 Jahren (bearbeitet),@Mr.Papaveraceae,UCN6xeQ9qBgvP9x3J3vByheg,0,,https://yt3.ggpht.com/TBnBSSI7G0p2XTRYF8IbIrA5rG_Y4ZLXN2BSNujJuQobN6ayKH-hZiQGR32lxtk7HdCLLGyjHA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701539.755998,i would be up for this but i would be worried what kind of rights you would and wouldnt have what kind of freedoms you would be limited to cause i feel like you would become the property of some company though i would want to see the future of humanity and how we would survive when the time comes we have to leave earth behind though this kind of technology im sure would only be available for the super wealthy or maybe reserved for very valuable individuals what ever kind of criteria that may be as long as its not corrupt contraversal andor dangerous individuals i feel too that a digital copy is more that just data if somehow every instance of a memory and emotions in your entire life could be captured even suppressed or forgotten ones its a physical chemical make up that your body provides as well and has positive or negative effects on the brain the brain of everyone has a unique structure and network that truly thinks and behaves on its own and has unique impulses know by yourself the 5 senses is a great point the brain and physical body is the most complex systems in existence and you would have to pretty have to replace it with another living organism,0,fear,0.8720973134040833
